"expNo" "verdict" "rank" "JP1" "JP2" "JP3" "JP4" "JP5" "JP6" "JP7" "JP8" "JP9" "JP10"
83 1 2 1 0.6953125 0.347113884555382 0.326544172878026 0.284377808212095 0.284377808212095 0.25092159548126 0.188631101231354 0.094167951944917 0.094167951944917
84 1 1 1 0.691588785046729 0.345256609642302 0.323645912764542 0.280395933431142 0.280395933431142 0.247310867539562 0.188231049182889 0.0941155245914444 0.0941155245914444
84 0 2 1 0.691588785046729 0.345256609642302 0.323645912764542 0.280395933431142 0.280395933431142 0.247310867539562 0.188231049182889 0.0941155245914444 0.0941155245914444
85 1 1 1 0.686821705426357 0.334525031562305 0.32136670959465 0.279056595461626 0.279056595461626 0.24603214629457 0.190709275409897 0.0953546377049485 0.0953546377049485
85 0 2 1 0.686821705426357 0.334525031562305 0.32136670959465 0.279056595461626 0.279056595461626 0.24603214629457 0.190709275409897 0.0953546377049485 0.0953546377049485
86 1 1 1 0.703588143525741 0.340067602704108 0.317945201923054 0.280312841149157 0.280312841149157 0.247139723853399 0.189091434284457 0.0945457171422284 0.0945457171422284
86 0 2 1 0.703588143525741 0.340067602704108 0.317945201923054 0.280312841149157 0.280312841149157 0.247139723853399 0.189091434284457 0.0945457171422284 0.0945457171422284
87 0 1 1 0.6875 0.334855403348554 0.313514087808889 0.274265717841864 0.274265717841864 0.241595830863641 0.184296403571433 0.0922924086742699 0.0922924086742699
87 1 2 1 0.6875 0.334855403348554 0.313514087808889 0.274265717841864 0.274265717841864 0.241595830863641 0.184296403571433 0.0920039948971627 0.0920039948971627
88 0 1 1 0.686427457098284 0.337414418235716 0.314815010160738 0.272222391138991 0.272222391138991 0.240101755016396 0.184848213067017 0.09256874519788 0.09256874519788
88 1 2 1 0.686427457098284 0.337414418235716 0.314815010160738 0.272222391138991 0.272222391138991 0.240101755016396 0.184848213067017 0.0922794678691365 0.0922794678691365
89 1 1 1 0.689335394126739 0.335210351717118 0.312343288964323 0.273007702348126 0.273007702348126 0.240746821716147 0.181060282814221 0.0905301414071106 0.0905301414071106
89 0 2 1 0.689335394126739 0.335210351717118 0.312343288964323 0.273007702348126 0.273007702348126 0.240746821716147 0.181060282814221 0.0905301414071106 0.0905301414071106
90 1 1 1 0.68895800933126 0.342339383518638 0.321072846057632 0.281181977305017 0.281181977305017 0.247274738865294 0.1888904255221 0.09444521276105 0.09444521276105
90 0 2 1 0.68895800933126 0.342339383518638 0.321072846057632 0.281181977305017 0.281181977305017 0.247274738865294 0.1888904255221 0.09444521276105 0.09444521276105
91 1 1 1 0.687306501547988 0.342049891905686 0.318643678462684 0.280928645200029 0.280928645200029 0.247829541200026 0.191697209218824 0.0958486046094118 0.0958486046094118
91 0 2 1 0.687306501547988 0.342049891905686 0.318643678462684 0.280928645200029 0.280928645200029 0.247829541200026 0.191697209218824 0.0958486046094118 0.0958486046094118
92 1 1 1 0.68895800933126 0.339701946049311 0.318093686167477 0.275521749221754 0.275521749221754 0.24234585577655 0.185524652303518 0.0927623261517588 0.0927623261517588
92 0 2 1 0.68895800933126 0.339701946049311 0.318093686167477 0.275521749221754 0.275521749221754 0.24234585577655 0.185524652303518 0.0927623261517588 0.0927623261517588
93 0 1 1 0.686335403726708 0.327801983869472 0.30740762675468 0.268283019713175 0.267863171482012 0.236303445828756 0.18013567881742 0.0904893737585167 0.0904893737585167
93 1 2 1 0.686335403726708 0.327801983869472 0.30740762675468 0.268283019713175 0.267863171482012 0.236303445828756 0.18013567881742 0.0896463050589032 0.0896463050589032
94 1 1 1 0.692667706708268 0.344182711407835 0.321713810366374 0.27725707282689 0.27725707282689 0.243564046407224 0.181754240391673 0.0908771201958366 0.0908771201958366
94 0 2 1 0.692667706708268 0.344182711407835 0.321713810366374 0.27725707282689 0.27725707282689 0.243564046407224 0.181754240391673 0.0908771201958366 0.0908771201958366
95 1 1 1 0.685847589424572 0.342388812193234 0.320454528912105 0.280580065526987 0.280580065526987 0.247207106191178 0.187863354846989 0.0939316774234946 0.0939316774234946
95 0 2 1 0.685847589424572 0.342388812193234 0.320454528912105 0.280580065526987 0.280580065526987 0.247207106191178 0.187863354846989 0.0939316774234946 0.0939316774234946
96 0 1 1 0.692667706708268 0.326922811425731 0.30519532936807 0.266115439631915 0.266115439631915 0.23480774085169 0.179008648588857 0.0896443936595215 0.0896443936595215
96 1 2 1 0.692667706708268 0.326922811425731 0.30519532936807 0.266115439631915 0.266115439631915 0.23480774085169 0.179008648588857 0.0893642549293353 0.0893642549293353
97 0 1 1 0.68798751950078 0.328591054089924 0.305558970859322 0.266384743826076 0.265968517663848 0.233989898237989 0.178971526591436 0.0896258036138646 0.0896258036138646
97 1 2 1 0.68798751950078 0.328591054089924 0.305558970859322 0.266384743826076 0.265968517663848 0.233989898237989 0.178971526591436 0.0893457229775711 0.0893457229775711
98 1 1 1 0.689922480620155 0.338093711789356 0.317373469362804 0.277642662467907 0.277642662467907 0.244619085874808 0.187160481912456 0.0937266889076464 0.0937266889076464
98 0 2 1 0.689922480620155 0.338093711789356 0.317373469362804 0.277642662467907 0.277642662467907 0.244619085874808 0.187160481912456 0.0934337930048098 0.0934337930048098
99 1 1 1 0.683720930232558 0.337119719066901 0.314996237503135 0.271403008205826 0.271403008205826 0.239473242534553 0.187004386024173 0.0935021930120866 0.0935021930120866
99 0 2 1 0.683720930232558 0.337119719066901 0.314996237503135 0.271403008205826 0.271403008205826 0.239473242534553 0.187004386024173 0.0935021930120866 0.0935021930120866
100 1 1 1 0.68895800933126 0.342871793135308 0.320997183187506 0.282380980698784 0.282380980698784 0.249159688851868 0.187828073134485 0.0939140365672426 0.0939140365672426
100 0 2 1 0.68895800933126 0.342871793135308 0.320997183187506 0.282380980698784 0.282380980698784 0.249159688851868 0.187828073134485 0.0939140365672426 0.0939140365672426
101 1 1 1 0.694227769110764 0.342828527955933 0.322572780366218 0.283354205245705 0.283354205245705 0.25028923890241 0.192476925075712 0.096238462537856 0.096238462537856
101 0 2 1 0.694227769110764 0.342828527955933 0.322572780366218 0.283354205245705 0.283354205245705 0.25028923890241 0.192476925075712 0.096238462537856 0.096238462537856
102 0 1 1 0.69375 0.336363636363636 0.313764204545455 0.271804652674591 0.271804652674591 0.239780540430162 0.180322764144634 0.0904422586519816 0.0904422586519816
102 1 2 1 0.69375 0.336363636363636 0.313764204545455 0.271804652674591 0.271804652674591 0.239780540430162 0.180322764144634 0.0898805054926525 0.0898805054926525
103 0 1 1 0.692667706708268 0.344182711407835 0.321343426545895 0.282995797094044 0.282995797094044 0.249702173906509 0.192319362354178 0.0963101658111689 0.0963101658111689
103 1 2 1 0.692667706708268 0.344182711407835 0.321343426545895 0.282995797094044 0.282995797094044 0.249702173906509 0.192319362354178 0.0960091965430088 0.0960091965430088
104 1 1 1 0.690513219284603 0.342049891905686 0.321129409220323 0.278824936149382 0.278824936149382 0.2453005303367 0.188533927944616 0.0942669639723082 0.0942669639723082
104 0 2 1 0.690513219284603 0.342049891905686 0.321129409220323 0.278824936149382 0.278824936149382 0.2453005303367 0.188533927944616 0.0942669639723082 0.0942669639723082
105 0 1 1 0.686335403726708 0.332165378597506 0.30988283369939 0.27033322279181 0.27033322279181 0.239586312666301 0.182780631838866 0.0915333367581175 0.0915333367581175
105 1 2 1 0.686335403726708 0.332165378597506 0.30988283369939 0.27033322279181 0.27033322279181 0.239586312666301 0.182780631838866 0.0912472950807482 0.0912472950807482
106 0 1 1 0.688473520249221 0.32784453345201 0.306562508096547 0.266576093996997 0.266576093996997 0.239439605386524 0.180653053995074 0.0906079180473738 0.0906079180473738
106 1 2 1 0.688473520249221 0.32784453345201 0.306562508096547 0.266576093996997 0.266576093996997 0.239439605386524 0.180653053995074 0.0900451359477006 0.0900451359477006
107 0 1 1 0.684210526315789 0.336842105263157 0.315384015594541 0.274889089120922 0.274889089120922 0.243624008083535 0.184666320452749 0.0924776565647571 0.0924776565647571
107 1 2 1 0.684210526315789 0.336842105263157 0.315384015594541 0.274889089120922 0.274889089120922 0.243624008083535 0.184666320452749 0.0921886638879921 0.0921886638879921
108 0 1 1 0.686335403726708 0.329770764553373 0.308731976903825 0.2690444581987 0.2690444581987 0.243112462227741 0.188259789691677 0.0942767433557382 0.0942767433557382
108 1 2 1 0.686335403726708 0.329770764553373 0.308731976903825 0.2690444581987 0.2690444581987 0.243112462227741 0.188259789691677 0.0939830463359384 0.0939830463359384
109 1 1 1 0.689547581903276 0.335852703514533 0.315422494547032 0.274342019957823 0.274342019957823 0.247154972934975 0.188112396067176 0.0940561980335878 0.0940561980335878
109 0 2 1 0.689547581903276 0.335852703514533 0.315422494547032 0.274342019957823 0.274342019957823 0.247154972934975 0.188112396067176 0.0940561980335878 0.0940561980335878
110 0 1 1 0.687402799377916 0.33429923374002 0.314341070531661 0.275404563305685 0.275404563305685 0.248444779247146 0.187865093348527 0.0940795459648336 0.0940795459648336
110 1 2 1 0.687402799377916 0.33429923374002 0.314341070531661 0.275404563305685 0.275404563305685 0.248444779247146 0.187865093348527 0.0937855473836934 0.0937855473836934
111 1 1 1 0.683229813664596 0.341614906832298 0.320296472768182 0.281531392856753 0.281531392856753 0.255164404401891 0.194852817906899 0.0974264089534493 0.0974264089534493
111 0 2 1 0.683229813664596 0.341614906832298 0.320296472768182 0.281531392856753 0.281531392856753 0.255164404401891 0.194852817906899 0.0974264089534493 0.0974264089534493
112 1 1 1 0.684210526315789 0.341039514674537 0.318820273566953 0.278365737343956 0.278365737343956 0.248496388478435 0.190537035299805 0.0952685176499026 0.0952685176499026
112 0 2 1 0.684210526315789 0.341039514674537 0.318820273566953 0.278365737343956 0.278365737343956 0.248496388478435 0.190537035299805 0.0952685176499026 0.0952685176499026
113 1 1 1 0.684782608695652 0.338164251207729 0.316774343751819 0.275455951088538 0.275455951088538 0.246676971124064 0.189856206741004 0.0950766606527718 0.0950766606527718
113 0 2 1 0.684782608695652 0.338164251207729 0.316774343751819 0.275455951088538 0.275455951088538 0.246676971124064 0.189856206741004 0.0947795460882318 0.0947795460882318
114 1 1 1 0.686915887850467 0.332546269458622 0.310804760014076 0.268677608807349 0.268677608807349 0.239135048552158 0.182419246468359 0.0922182604579382 0.0922182604579382
114 0 2 1 0.686915887850467 0.332546269458622 0.310804760014076 0.268677608807349 0.268677608807349 0.239135048552158 0.182419246468359 0.0902009860104207 0.0902009860104207
115 1 1 1 0.68266253869969 0.340267932062151 0.319800688028337 0.27750906658031 0.27750906658031 0.249259640640997 0.189093520486274 0.0945467602431368 0.0945467602431368
115 0 2 1 0.68266253869969 0.340267932062151 0.319800688028337 0.27750906658031 0.27750906658031 0.249259640640997 0.189093520486274 0.0945467602431368 0.0945467602431368
116 0 1 1 0.688372093023256 0.339923680610555 0.317765692541127 0.272437351105113 0.272437351105113 0.243931200765266 0.183114566242046 0.0918442965477344 0.0918442965477344
116 1 2 1 0.688372093023256 0.339923680610555 0.317765692541127 0.272437351105113 0.272437351105113 0.243931200765266 0.183114566242046 0.0912702696943111 0.0912702696943111
117 1 1 1 0.687306501547988 0.335783329000544 0.314265172298572 0.272988552653386 0.272988552653386 0.242611488188989 0.18289698687665 0.0914484934383248 0.0914484934383248
117 0 2 1 0.687306501547988 0.335783329000544 0.314265172298572 0.272988552653386 0.272988552653386 0.242611488188989 0.18289698687665 0.0914484934383248 0.0914484934383248
118 1 1 1 0.688854489164087 0.341757265941873 0.320140089481694 0.28085016940894 0.28085016940894 0.250714234688458 0.191599921377726 0.0957999606888629 0.0957999606888629
118 0 2 1 0.688854489164087 0.341757265941873 0.320140089481694 0.28085016940894 0.28085016940894 0.250714234688458 0.191599921377726 0.0957999606888629 0.0957999606888629
119 1 1 1 0.686915887850467 0.330467855274506 0.306274725682759 0.263761965252167 0.263761965252167 0.233073901548307 0.178174971282344 0.0892269026766044 0.0892269026766044
119 0 2 1 0.686915887850467 0.330467855274506 0.306274725682759 0.263761965252167 0.263761965252167 0.233073901548307 0.178174971282344 0.0889480686057399 0.0889480686057399
120 0 1 1 0.692068429237947 0.324661513127802 0.302503605703649 0.263779499551827 0.263779499551827 0.233777990740171 0.177186200474539 0.0887317435866237 0.0887317435866237
120 1 2 1 0.692068429237947 0.324661513127802 0.302503605703649 0.263779499551827 0.263779499551827 0.233777990740171 0.177186200474539 0.0884544568879153 0.0884544568879153
121 0 1 1 0.683153013910355 0.337359513042151 0.316684266353469 0.276682043235136 0.276682043235136 0.244131214619238 0.187873381378389 0.094083696464921 0.094083696464921
121 1 2 1 0.683153013910355 0.337359513042151 0.316684266353469 0.276682043235136 0.276682043235136 0.244131214619238 0.187873381378389 0.093789684913468 0.093789684913468
122 1 1 1 0.684210526315789 0.336825860948668 0.315305040709749 0.276303075912566 0.276303075912566 0.243796831687559 0.184868039497886 0.0925786739269542 0.0925786739269542
122 0 2 1 0.684210526315789 0.336825860948668 0.315305040709749 0.276303075912566 0.276303075912566 0.243796831687559 0.184868039497886 0.0922893655709323 0.0922893655709323
123 1 1 1 0.686915887850467 0.335592494827709 0.313781461190458 0.277062354029872 0.276628087017286 0.24403567617578 0.184108770702873 0.0920543853514367 0.0920543853514367
123 0 2 1 0.686915887850467 0.335592494827709 0.313781461190458 0.277062354029872 0.276628087017286 0.24403567617578 0.184108770702873 0.0920543853514367 0.0920543853514367
124 1 1 1 0.685758513931889 0.336568595794792 0.316594198418247 0.278621880766883 0.278621880766883 0.245023359850876 0.186946294191973 0.0934731470959864 0.0934731470959864
124 0 2 1 0.685758513931889 0.336568595794792 0.316594198418247 0.278621880766883 0.278621880766883 0.245023359850876 0.186946294191973 0.0934731470959864 0.0934731470959864
125 1 1 1 0.685271317829457 0.340507487120227 0.317940716987075 0.277552383662277 0.277552383662277 0.245212209164755 0.187655454513583 0.0938277272567916 0.0938277272567916
125 0 2 1 0.685271317829457 0.340507487120227 0.317940716987075 0.277552383662277 0.277552383662277 0.245212209164755 0.187655454513583 0.0938277272567916 0.0938277272567916
126 0 1 1 0.683076923076923 0.337321937321937 0.315737349070682 0.275854736556491 0.275854736556491 0.24340123813808 0.183576495618187 0.0920741925063181 0.0920741925063181
126 1 2 1 0.683076923076923 0.337321937321937 0.315737349070682 0.275854736556491 0.275854736556491 0.24340123813808 0.183576495618187 0.0915023031118688 0.0915023031118688
127 1 1 1 0.686244204018547 0.341521221284502 0.32071532221665 0.28129507775603 0.28129507775603 0.248201539196497 0.187706735074788 0.0938533675373941 0.0938533675373941
127 0 2 1 0.686244204018547 0.341521221284502 0.32071532221665 0.28129507775603 0.28129507775603 0.248201539196497 0.187706735074788 0.0938533675373941 0.0938533675373941
128 1 1 1 0.690031152647975 0.329075959534057 0.309661448647092 0.270140092588529 0.270140092588529 0.238312099352767 0.182179348165303 0.0910896740826514 0.0910896740826514
128 0 2 1 0.690031152647975 0.329075959534057 0.309661448647092 0.270140092588529 0.270140092588529 0.238312099352767 0.182179348165303 0.0910896740826514 0.0910896740826514
129 0 1 1 0.673282442748092 0.314067611777536 0.294905748558966 0.259213676116126 0.259213676116126 0.229010312674866 0.172233517704228 0.086251526862837 0.086251526862837
129 1 2 1 0.673282442748092 0.314067611777536 0.294905748558966 0.259213676116126 0.259213676116126 0.229010312674866 0.172233517704228 0.0859819908413905 0.0859819908413905
130 1 1 1 0.687306501547988 0.336296759167211 0.316279094931068 0.277812718520532 0.277812718520532 0.245128869282823 0.18728947315991 0.0936447365799548 0.0936447365799548
130 0 2 1 0.687306501547988 0.336296759167211 0.316279094931068 0.277812718520532 0.277812718520532 0.245128869282823 0.18728947315991 0.0936447365799548 0.0936447365799548
131 0 1 1 0.687888198757764 0.341807800624976 0.32098444278601 0.280621129621302 0.280621129621302 0.247243286009958 0.186798449513048 0.093544933375489 0.093544933375489
131 1 2 1 0.687888198757764 0.341807800624976 0.32098444278601 0.280621129621302 0.280621129621302 0.247243286009958 0.186798449513048 0.0932535161375592 0.0932535161375592
