"expNo" "verdict" "rank" "P1" "P2" "P3" "P4" "P5" "P6" "P7" "P8" "P9" "P10"
1798 1 1 1 0.56386292834891 0.439606741573034 0.921996879875195 0.803493449781659 1 0.9375 0.701166180758018 0.561815336463224 1
1798 0 2 1 0.43613707165109 0.720183486238532 0.52865329512894 0.955223880597015 0.9375 0.701166180758018 0.561815336463224 1 1
1799 1 1 1 0.572542901716069 0.442415730337079 0.930015552099533 0.807299270072993 1 0.9375 0.707352941176471 0.563380281690141 1
1799 0 2 1 0.427457098283931 0.73953488372093 0.536796536796537 0.958020989505247 0.9375 0.706314243759178 0.563380281690141 1 1
1800 1 1 1 0.566615620214395 0.427941176470588 0.931357254290172 0.791726105563481 1 0.9375 0.714082503556188 0.561815336463224 1
1800 0 2 1 0.430321592649311 0.733231707317073 0.535310734463277 0.953731343283582 0.9375 0.714082503556188 0.561815336463224 1 1
1801 1 1 1 0.564341085271318 0.438645980253879 0.929797191887676 0.789928057553957 1 0.9375 0.709439528023599 0.564263322884012 1
1801 0 2 1 0.435658914728682 0.726858877086495 0.527548209366391 0.948071216617211 0.9375 0.70839469808542 0.5625 0.998427672955975 1
1802 1 1 1 0.561919504643963 0.427128427128427 0.929906542056075 0.793447293447293 0.998435054773083 0.9375 0.711111111111111 0.5625 1
1802 0 2 1 0.438080495356037 0.746153846153846 0.540055248618785 0.950819672131147 0.9375 0.711111111111111 0.5625 1 1
1803 1 1 1 0.570542635658915 0.446629213483146 0.929906542056075 0.793991416309013 1 0.9375 0.722473604826546 0.5625 1
1803 0 2 1 0.429457364341085 0.736526946107784 0.53601108033241 0.950892857142857 0.9375 0.721385542168675 0.5625 1 1
1804 1 1 1 0.575803981623277 0.426111908177905 0.926791277258567 0.792263610315186 1 0.9375 0.708272859216255 0.5625 1
1804 0 2 1 0.424196018376723 0.733128834355828 0.527581329561528 0.952167414050822 0.9375 0.707246376811594 0.5625 1 1
1805 1 1 1 0.568111455108359 0.436079545454545 0.9265625 0.790368271954674 1 0.9375 0.711237553342816 0.561815336463224 1
1805 0 2 1 0.431888544891641 0.731895223420647 0.532876712328767 0.950892857142857 0.9375 0.711237553342816 0.561815336463224 1 1
1806 1 1 1 0.567441860465116 0.432624113475177 0.931464174454829 0.805515239477504 1 0.9359375 0.707964601769911 0.5625 1
1806 0 2 1 0.432558139534884 0.744945567651633 0.547091412742382 0.943870014771049 0.9359375 0.707964601769911 0.5625 1 1
1807 1 1 1 0.571428571428571 0.41944847605225 0.931570762052877 0.785206258890469 1 0.9375 0.715297450424929 0.5625 1
1807 0 2 1 0.428571428571429 0.73780487804878 0.515406162464986 0.945266272189349 0.9375 0.715297450424929 0.5625 1 1
1808 1 1 1 0.563664596273292 0.43988684582744 0.928571428571429 0.804597701149425 1 0.9375 0.710059171597633 0.5625 1
1808 0 2 1 0.436335403726708 0.732330827067669 0.537921348314607 0.945266272189349 0.9375 0.710059171597633 0.5625 1 1
1809 1 1 1 0.573208722741433 0.431232091690544 0.920807453416149 0.790159189580318 1 0.9375 0.711175616835994 0.5625 1
1809 0 2 1 0.426791277258567 0.735249621785174 0.540656205420827 0.941176470588235 0.9375 0.711175616835994 0.5625 1 1
1810 1 1 1 0.56875 0.438818565400844 0.93125 0.793696275071633 1 0.9375 0.711111111111111 0.5625 1
1810 0 2 1 0.43125 0.726993865030675 0.532485875706215 0.942477876106195 0.9375 0.711111111111111 0.5625 1 1
1811 1 1 1 0.575193798449612 0.433854907539118 0.926905132192846 0.796586059743954 1 0.9375 0.711621233859397 0.5625 1
1811 0 2 1 0.424806201550388 0.774045801526718 0.536754507628294 0.942562592047128 0.9375 0.711621233859397 0.5625 1 1
1812 1 1 1 0.568778979907264 0.436079545454545 0.928348909657321 0.787142857142857 1 0.9375 0.717579250720461 0.5625 1
1812 0 2 1 0.431221020092736 0.724349157733537 0.532775453277545 0.941176470588235 0.9375 0.716546762589928 0.5625 1 1
1813 1 1 1 0.562790697674419 0.415316642120766 0.934579439252336 0.799426934097421 1 0.9375 0.712592592592593 0.5625 1
1813 0 2 1 0.437209302325581 0.717008797653959 0.526241134751773 0.941176470588235 0.9375 0.712592592592593 0.5625 1 1
1814 1 1 1 0.563467492260062 0.42816091954023 0.921052631578947 0.795977011494253 1 0.9375 0.708579881656805 0.5625 1
1814 0 2 1 0.436532507739938 0.726190476190476 0.527065527065527 0.941089837997054 0.9375 0.707533234859675 0.5625 1 1
1815 1 1 1 0.575193798449612 0.442415730337079 0.929906542056075 0.8 1 0.9375 0.704081632653061 0.5625 1
1815 0 2 1 0.423255813953488 0.748502994011976 0.543018335684062 0.941176470588235 0.9375 0.704081632653061 0.5625 1 1
1816 1 1 1 0.570552147239264 0.421897810218978 0.93125 0.802023121387283 1 0.9375 0.708272859216255 0.56269592476489 1
1816 0 2 1 0.429447852760736 0.739910313901345 0.547091412742382 0.941176470588235 0.9375 0.707246376811594 0.56269592476489 1 1
1817 1 1 1 0.572981366459627 0.419825072886297 0.934477379095164 0.802877697841727 1 0.9375 0.705710102489019 0.563380281690141 1
1817 0 2 1 0.427018633540373 0.745839636913767 0.537695590327169 0.941002949852507 0.9375 0.705710102489019 0.563380281690141 1 1
1818 1 1 1 0.56055900621118 0.441340782122905 0.932917316692668 0.806078147612156 1 0.937402190923318 0.71264367816092 0.563380281690141 1
1818 0 2 1 0.43944099378882 0.730015082956259 0.533236994219653 0.942562592047128 0.9359375 0.711621233859397 0.563380281690141 1 1
1819 1 1 1 0.567651632970451 0.439606741573034 0.926447574334898 0.79971181556196 1 0.9375 0.702781844802343 0.561815336463224 1
1819 0 2 1 0.430793157076205 0.719083969465649 0.537695590327169 0.940915805022157 0.9375 0.702781844802343 0.5609375 1 1
1820 1 1 1 0.560747663551402 0.431428571428571 0.931570762052877 0.804913294797688 1 0.9359375 0.711399711399711 0.5625 1
1820 0 2 1 0.439252336448598 0.7357910906298 0.534188034188034 0.941176470588235 0.9359375 0.710374639769452 0.5625 1 1
1821 1 1 1 0.562596599690881 0.441340782122905 0.929906542056075 0.802292263610315 1 0.9375 0.705882352941177 0.561815336463224 1
1821 0 2 1 0.437403400309119 0.715142428785607 0.524495677233429 0.939617083946981 0.9375 0.704845814977974 0.561815336463224 1 1
1822 1 1 1 0.562111801242236 0.418604651162791 0.929906542056075 0.800289435600579 1 0.9375 0.721902017291066 0.5625 1
1822 0 2 1 0.437888198757764 0.7298937784522 0.553221288515406 0.939617083946981 0.9375 0.721902017291066 0.5625 1 1
1823 1 1 1 0.561919504643963 0.426512968299712 0.930015552099533 0.796269727403156 1 0.9375 0.707423580786026 0.5625 1
1823 0 2 1 0.438080495356037 0.726717557251908 0.536931818181818 0.942562592047128 0.9375 0.707423580786026 0.5625 1 1
1824 1 1 1 0.56055900621118 0.396369137670197 0.928237129485179 0.802877697841727 1 0.9375 0.705710102489019 0.5625 1
1824 0 2 1 0.43944099378882 0.7357910906298 0.540425531914894 0.941089837997054 0.9375 0.705710102489019 0.5625 1 1
1825 0 1 1 0.438080495356037 0.760180995475113 0.546742209631728 0.942477876106195 0.9375 0.702898550724638 0.5609375 1 1
1825 1 2 1 0.561919504643963 0.404761904761905 0.93125 0.794202898550725 1 0.9375 0.702898550724638 0.561815336463224 1
1826 0 1 1 0.433384379785605 0.75297619047619 0.548158640226629 0.941176470588235 0.9375 0.703377386196769 0.5625 1 1
1826 1 2 1 0.566615620214395 0.393617021276596 0.93125 0.800859598853868 1 0.9375 0.703377386196769 0.5625 1
1827 1 1 1 0.554711246200608 0.433093525179856 0.9328125 0.791726105563481 1 0.9375 0.707070707070707 0.625978090766823 1
1827 0 2 1 0.445288753799392 0.737327188940092 0.532069970845481 0.93952802359882 0.9375 0.707070707070707 0.625 0.940438871473354 1
1828 1 1 1 0.557077625570776 0.408011869436202 0.933021806853583 0.79 1 0.9375 0.70995670995671 0.560250391236307 1
1828 0 2 1 0.442922374429224 0.73604826546003 0.53781512605042 0.941176470588235 0.9375 0.70995670995671 0.560250391236307 1 1
1829 1 1 1 0.566096423017107 0.390168970814132 0.928237129485179 0.8 1 0.9359375 0.703649635036496 0.561128526645768 1
1829 0 2 1 0.433903576982893 0.728376327769347 0.54031117397454 0.942562592047128 0.9359375 0.703649635036496 0.561128526645768 1 1
1830 1 1 1 0.556748466257669 0.437235543018336 0.926791277258567 0.799422799422799 1 0.9375 0.703812316715543 0.5625 1
1830 0 2 1 0.443251533742331 0.740061162079511 0.553495007132668 0.941089837997054 0.9375 0.703812316715543 0.5625 1 1
1831 0 1 1 0.43944099378882 0.755555555555556 0.56267029972752 0.942392909896603 0.937402190923318 0.707213578500707 0.561815336463224 1 1
1831 1 2 1 0.56055900621118 0.392694063926941 0.9359375 0.792263610315186 1 0.937402190923318 0.708215297450425 0.561815336463224 1
1832 0 1 1 0.456586826347305 0.738095238095238 0.556657223796034 0.942477876106195 0.937402190923318 0.704845814977974 0.5625 1 1
1832 1 2 1 0.543413173652695 0.389908256880734 0.934375 0.80058651026393 1 0.937402190923318 0.704845814977974 0.5625 1
1833 1 1 1 0.560675883256528 0.424460431654676 0.9258114374034 0.793352601156069 1 0.9375 0.708933717579251 0.561815336463224 1
1833 0 2 1 0.439324116743472 0.726586102719033 0.539772727272727 0.941176470588235 0.9375 0.708933717579251 0.5609375 1 1
1834 1 1 1 0.567441860465116 0.416909620991254 0.935837245696401 0.794797687861272 1 0.9375 0.718528995756719 0.559375 1
1834 0 2 1 0.432558139534884 0.731707317073171 0.544817927170868 0.941176470588235 0.9375 0.718528995756719 0.559375 1 1
1835 1 1 1 0.56221198156682 0.435643564356436 0.932917316692668 0.801736613603473 0.998432601880878 0.9375 0.701317715959004 0.559748427672956 1
1835 0 2 1 0.43778801843318 0.729770992366412 0.529327610872675 0.938144329896907 0.9375 0.700292397660819 0.559748427672956 1 1
1836 0 1 1 0.456973293768546 0.742331288343558 0.554775280898876 0.941089837997054 0.9375 0.704245973645681 0.5625 1 1
1836 1 2 1 0.543026706231454 0.415812591508053 0.934477379095164 0.797413793103448 1 0.9375 0.704245973645681 0.5625 1
1837 1 1 1 0.539375928677563 0.435643564356436 0.932707355242567 0.797376093294461 0.998435054773083 0.9359375 0.704845814977974 0.563380281690141 1
1837 0 2 1 0.460624071322437 0.732115677321157 0.537803138373752 0.941002949852507 0.9359375 0.704845814977974 0.563380281690141 1 1
1838 1 1 1 0.561538461538462 0.435028248587571 0.9296875 0.795977011494253 1 0.9359375 0.699270072992701 0.56269592476489 1
1838 0 2 1 0.438461538461538 0.735338345864662 0.53943661971831 0.941089837997054 0.9359375 0.698250728862974 0.56269592476489 1 1
1839 0 1 1 0.461309523809524 0.720789074355083 0.552631578947368 0.942562592047128 0.9375 0.708029197080292 0.5625 1 1
1839 1 2 1 0.538690476190476 0.431034482758621 0.925349922239502 0.798842257597685 1 0.9375 0.70906432748538 0.5625 1
1840 1 1 1 0.548048048048048 0.435460992907801 0.934375 0.800578034682081 0.9984375 0.9375 0.701754385964912 0.561815336463224 1
1840 0 2 1 0.451951951951952 0.732928679817906 0.539660056657224 0.939705882352941 0.9375 0.701754385964912 0.561815336463224 1 1
1841 0 1 1 0.441221374045802 0.741017964071856 0.545454545454545 0.941176470588235 0.9375 0.707246376811594 0.5625 1 1
1841 1 2 1 0.558778625954198 0.401799100449775 0.926905132192846 0.799709724238026 1 0.9375 0.707246376811594 0.5625 1
1842 0 1 1 0.443076923076923 0.784073506891271 0.546984572230014 0.941176470588235 0.9375 0.703812316715543 0.5625 1 1
1842 1 2 1 0.556923076923077 0.420899854862119 0.934375 0.803724928366762 1 0.9375 0.703812316715543 0.5625 1
1843 1 1 1 0.559322033898305 0.42816091954023 0.932917316692668 0.799422799422799 1 0.9375 0.706744868035191 0.561815336463224 1
1843 0 2 1 0.440677966101695 0.727692307692308 0.5633608815427 0.941176470588235 0.9375 0.706744868035191 0.5609375 1 1
1844 1 1 1 0.563076923076923 0.427546628407461 0.931357254290172 0.792507204610951 1 0.9375 0.708092485549133 0.5625 1
1844 0 2 1 0.436923076923077 0.741885625965997 0.542538354253835 0.941176470588235 0.9375 0.708092485549133 0.5625 1 1
1845 1 1 1 0.5424739195231 0.42816091954023 0.92846034214619 0.800289435600579 1 0.937402190923318 0.700729927007299 0.5625 1
1845 0 2 1 0.4575260804769 0.733231707317073 0.532005689900427 0.941089837997054 0.937402190923318 0.700729927007299 0.5625 1 1
1846 1 1 1 0.561051004636785 0.402092675635277 0.926677067082683 0.800287356321839 1 0.937402190923318 0.704845814977974 0.5625 1
1846 0 2 1 0.438948995363215 0.72239263803681 0.545327754532775 0.941176470588235 0.937402190923318 0.704845814977974 0.5625 1 1
1847 1 1 1 0.564341085271318 0.410979228486647 0.931357254290172 0.794500723589001 0.9984375 0.9375 0.703976435935199 0.5625 1
1847 0 2 1 0.435658914728682 0.7298937784522 0.540389972144847 0.942477876106195 0.9375 0.702941176470588 0.5625 1 1
1848 0 1 1 0.443768996960486 0.735029940119761 0.55858310626703 0.942477876106195 0.9375 0.704845814977974 0.5625 1 1
1848 1 2 1 0.556231003039514 0.417518248175182 0.925233644859813 0.79796511627907 1 0.9375 0.704845814977974 0.5625 1
1849 1 1 1 0.557603686635945 0.412371134020619 0.929906542056075 0.797994269340974 1 0.9375 0.705882352941177 0.5609375 1
1849 0 2 1 0.442396313364055 0.737313432835821 0.545454545454545 0.941089837997054 0.9375 0.705882352941177 0.5609375 1 1
1850 1 1 1 0.572317262830482 0.413489736070381 0.929797191887676 0.797101449275362 1 0.9375 0.701754385964912 0.5625 1
1850 0 2 1 0.427682737169518 0.730061349693252 0.550206327372765 0.941176470588235 0.9375 0.701754385964912 0.5625 1 1
1851 0 1 1 0.444954128440367 0.743511450381679 0.563961485557084 0.941176470588235 0.9359375 0.697810218978102 0.5640625 1 1
1851 1 2 1 0.555045871559633 0.398190045248869 0.931357254290172 0.802023121387283 1 0.9359375 0.698830409356725 0.5640625 1
1852 1 1 1 0.557926829268293 0.39209726443769 0.929906542056075 0.791788856304985 1 0.9375 0.705882352941177 0.561815336463224 1
1852 0 2 1 0.442073170731707 0.708333333333333 0.539638386648122 0.941089837997054 0.9375 0.705882352941177 0.561815336463224 1 1
1853 1 1 1 0.563467492260062 0.413489736070381 0.931357254290172 0.798850574712644 1 0.9375 0.702781844802343 0.5609375 1
1853 0 2 1 0.436532507739938 0.731182795698925 0.547486033519553 0.941176470588235 0.9375 0.702781844802343 0.5609375 1 1
1854 1 1 1 0.569659442724458 0.429799426934097 0.926677067082683 0.803183791606368 1 0.9375 0.706569343065693 0.5625 1
1854 0 2 1 0.430340557275542 0.732307692307692 0.541490857946554 0.941176470588235 0.9375 0.706569343065693 0.5625 1 1
1855 1 1 1 0.565015479876161 0.424597364568082 0.929797191887676 0.809037900874636 1 0.9375 0.705449189985273 0.5625 1
1855 0 2 1 0.434984520123839 0.733333333333333 0.546362339514979 0.941089837997054 0.9375 0.705449189985273 0.5625 1 1
1856 1 1 1 0.562691131498471 0.434659090909091 0.926791277258567 0.802612481857765 1 0.9375 0.700729927007299 0.5625 1
1856 0 2 1 0.434250764525994 0.725190839694656 0.536585365853659 0.941176470588235 0.9375 0.700729927007299 0.5625 1 1
1857 1 1 1 0.570542635658915 0.408011869436202 0.928125 0.801152737752161 1 0.9375 0.702781844802343 0.561128526645768 1
1857 0 2 1 0.429457364341085 0.740088105726872 0.548433048433048 0.942562592047128 0.9375 0.702781844802343 0.561128526645768 1 1
1858 1 1 1 0.551829268292683 0.421739130434783 0.934272300469484 0.807635829662261 1 0.9375 0.699270072992701 0.5625 1
1858 0 2 1 0.448170731707317 0.740909090909091 0.552857142857143 0.941176470588235 0.9375 0.699270072992701 0.5625 1 1
1859 1 1 1 0.562403697996918 0.420058139534884 0.931357254290172 0.801449275362319 1 0.9375 0.704512372634643 0.561815336463224 1
1859 0 2 1 0.437596302003082 0.734254992319508 0.546984572230014 0.941176470588235 0.9375 0.704512372634643 0.561815336463224 1 1
1860 1 1 1 0.558641975308642 0.436879432624113 0.931357254290172 0.797101449275362 1 0.9375 0.700292397660819 0.5625 1
1860 0 2 1 0.441358024691358 0.731481481481482 0.53943661971831 0.941002949852507 0.9375 0.700292397660819 0.5625 1 1
1861 1 1 1 0.573208722741433 0.412628487518355 0.931142410015649 0.803183791606368 1 0.9375 0.706314243759178 0.561128526645768 1
1861 0 2 1 0.426791277258567 0.722137404580153 0.525936599423631 0.941089837997054 0.9375 0.706314243759178 0.560250391236307 1 1
1862 0 1 1 0.451951951951952 0.75 0.55206847360913 0.942477876106195 0.9375 0.704845814977974 0.5625 1 1
1862 1 2 1 0.548048048048048 0.420058139534884 0.934477379095164 0.80466472303207 1 0.9375 0.705882352941177 0.5625 1
1863 1 1 1 0.569875776397516 0.414956011730205 0.931142410015649 0.805232558139535 1 0.9375 0.705797101449275 0.563579277864992 1
1863 0 2 1 0.430124223602484 0.735614307931571 0.557610241820768 0.941176470588235 0.9375 0.705797101449275 0.563579277864992 1 1
1864 0 1 1 0.44 0.758928571428571 0.546109510086455 0.938235294117647 0.9375 0.71244635193133 0.56043956043956 1 1
1864 1 2 1 0.56 0.39209726443769 0.928348909657321 0.809869375907112 0.996875 0.9375 0.71244635193133 0.56043956043956 1
1865 1 1 1 0.5734375 0.422125181950509 0.930015552099533 0.793103448275862 1 0.9375 0.702781844802343 0.563380281690141 1
1865 0 2 1 0.4265625 0.725490196078431 0.531161473087819 0.941176470588235 0.9375 0.701754385964912 0.563380281690141 1 1
1866 1 1 1 0.568147013782542 0.43342776203966 0.928012519561815 0.804379562043796 1 0.9375 0.704184704184704 0.5625 1
1866 0 2 1 0.431852986217458 0.731366459627329 0.554285714285714 0.941176470588235 0.9375 0.704184704184704 0.5625 1 1
1867 1 1 1 0.562111801242236 0.409158050221566 0.933125972006221 0.816593886462882 1 0.9375 0.716524216524216 0.5625 1
1867 0 2 1 0.437888198757764 0.738938053097345 0.545985401459854 0.941176470588235 0.9375 0.715504978662873 0.5625 1 1
1868 1 1 1 0.552995391705069 0.408011869436202 0.928571428571429 0.808139534883721 1 0.9375 0.710564399421129 0.561128526645768 1
1868 0 2 1 0.447004608294931 0.731818181818182 0.55 0.941176470588235 0.9375 0.709537572254335 0.561128526645768 1 1
1869 1 1 1 0.560240963855422 0.413489736070381 0.932917316692668 0.799422799422799 0.9984375 0.9375 0.701754385964912 0.5625 1
1869 0 2 1 0.439759036144578 0.73159509202454 0.553072625698324 0.939705882352941 0.9375 0.701754385964912 0.5625 1 1
1870 1 1 1 0.561430793157076 0.438645980253879 0.9375 0.804949053857351 1 0.9359375 0.704081632653061 0.5625 1
1870 0 2 1 0.438569206842924 0.733931240657698 0.533910533910534 0.942477876106195 0.9359375 0.704081632653061 0.5625 1 1
1871 1 1 1 0.559451219512195 0.422351233671988 0.930015552099533 0.807580174927114 1 0.9375 0.707423580786026 0.561815336463224 1
1871 0 2 1 0.440548780487805 0.734756097560976 0.549927641099855 0.941002949852507 0.9375 0.706395348837209 0.561815336463224 1 1
1872 1 1 1 0.557603686635945 0.411764705882353 0.925465838509317 0.80466472303207 1 0.9375 0.700729927007299 0.5625 1
1872 0 2 1 0.442396313364055 0.721036585365854 0.532951289398281 0.941176470588235 0.9375 0.700729927007299 0.5625 1 1
1873 1 1 1 0.56386292834891 0.431428571428571 0.932917316692668 0.799139167862267 1 0.9375 0.707848837209302 0.561815336463224 1
1873 0 2 1 0.43613707165109 0.736196319018405 0.545327754532775 0.941002949852507 0.9375 0.707848837209302 0.561815336463224 1 1
1874 1 1 1 0.553869499241275 0.417033773861968 0.921052631578947 0.801736613603473 1 0.9375 0.706921944035346 0.565149136577708 1
1874 0 2 1 0.446130500758725 0.731481481481482 0.539912917271408 0.941176470588235 0.9375 0.705882352941177 0.565149136577708 1 1
1875 1 1 1 0.557603686635945 0.413333333333333 0.934375 0.800872093023256 1 0.9375 0.711175616835994 0.563380281690141 1
1875 0 2 1 0.442396313364055 0.733024691358025 0.538129496402878 0.941176470588235 0.9375 0.710144927536232 0.563380281690141 1 1
1876 1 1 1 0.554545454545455 0.414956011730205 0.9328125 0.805839416058394 1 0.9375 0.699708454810496 0.563380281690141 1
1876 0 2 1 0.445454545454545 0.721461187214612 0.538686131386861 0.941176470588235 0.9375 0.699708454810496 0.563380281690141 1 1
1877 1 1 1 0.563358778625954 0.43 0.9328125 0.805232558139535 1 0.9359375 0.703812316715543 0.563380281690141 1
1877 0 2 1 0.436641221374046 0.734254992319508 0.542446043165468 0.942562592047128 0.9359375 0.701754385964912 0.563380281690141 1 1
1878 0 1 1 0.465491923641703 0.755690440060698 0.53768115942029 0.941176470588235 0.9375 0.701754385964912 0.5625 1 1
1878 1 2 1 0.534508076358297 0.409763313609467 0.934375 0.81140350877193 1 0.9375 0.701754385964912 0.5625 1
1879 0 1 1 0.454545454545455 0.733128834355828 0.548480463096961 0.942562592047128 0.9375 0.699708454810496 0.5609375 1 1
1879 1 2 1 0.545454545454545 0.420058139534884 0.929906542056075 0.806167400881057 1 0.9375 0.699708454810496 0.561815336463224 1
1880 1 1 1 0.546407185628742 0.426934097421203 0.9265625 0.81524926686217 1 0.9375 0.708571428571429 0.561815336463224 1
1880 0 2 1 0.453592814371257 0.728682170542636 0.545454545454545 0.941176470588235 0.9375 0.708571428571429 0.561815336463224 1 1
1881 1 1 1 0.557603686635945 0.432239657631954 0.93125 0.815905743740795 1 0.9375 0.706723891273248 0.5625 1
1881 0 2 1 0.442396313364055 0.724615384615385 0.556868537666174 0.941089837997054 0.9375 0.706723891273248 0.5625 1 1
1882 1 1 1 0.560975609756098 0.411242603550296 0.918461538461538 0.808541973490427 1 0.9375 0.708333333333333 0.561815336463224 1
1882 0 2 1 0.439024390243902 0.717948717948718 0.532544378698225 0.941176470588235 0.9375 0.708333333333333 0.561815336463224 1 1
1883 1 1 1 0.551051051051051 0.403298350824588 0.9328125 0.809315866084425 1 0.9375 0.71 0.5625 1
1883 0 2 1 0.448948948948949 0.725225225225225 0.54297994269341 0.941176470588235 0.9375 0.71 0.5625 1 1
1884 1 1 1 0.566096423017107 0.429597701149425 0.922118380062305 0.804063860667634 1 0.937402190923318 0.701754385964912 0.5625 1
1884 0 2 1 0.433903576982893 0.723241590214067 0.534008683068017 0.941176470588235 0.9359375 0.701754385964912 0.5625 1 1
1885 1 1 1 0.572542901716069 0.409763313609467 0.935736677115988 0.809037900874636 1 0.9375 0.701754385964912 0.5625 1
1885 0 2 1 0.427457098283931 0.742424242424242 0.535190615835777 0.941089837997054 0.9375 0.701754385964912 0.5625 1 1
1886 1 1 1 0.562783661119516 0.426934097421203 0.921174652241113 0.823179791976226 1 0.9375 0.710413694721826 0.563380281690141 1
1886 0 2 1 0.437216338880484 0.715151515151515 0.537202380952381 0.941176470588235 0.9375 0.710413694721826 0.563380281690141 1 1
1887 1 1 1 0.559139784946237 0.407738095238095 0.92846034214619 0.80688622754491 1 0.9375 0.707317073170732 0.5625 1
1887 0 2 1 0.440860215053763 0.746969696969697 0.54625550660793 0.941176470588235 0.9375 0.707317073170732 0.5625 1 1
1888 1 1 1 0.551829268292683 0.433854907539118 0.929797191887676 0.808417997097242 1 0.9359375 0.703862660944206 0.5625 1
1888 0 2 1 0.448170731707317 0.736842105263158 0.539130434782609 0.941176470588235 0.9359375 0.702857142857143 0.5625 1 1
1889 1 1 1 0.565217391304348 0.42589928057554 0.934477379095164 0.801169590643275 1 0.9375 0.705882352941177 0.5625 1
1889 0 2 1 0.434782608695652 0.731297709923664 0.544267053701016 0.938144329896907 0.9375 0.705882352941177 0.5625 1 1
1890 1 1 1 0.559322033898305 0.414705882352941 0.92846034214619 0.801749271137026 1 0.9375 0.718836565096953 0.561128526645768 1
1890 0 2 1 0.440677966101695 0.734662576687117 0.525622254758419 0.942307692307692 0.9375 0.718836565096953 0.559375 1 1
1891 0 1 1 0.471449487554905 0.728813559322034 0.554765291607397 0.941089837997054 0.9375 0.711175616835994 0.5625 1 1
1891 1 2 1 0.528550512445095 0.440056417489422 0.9328125 0.811046511627907 1 0.9375 0.711175616835994 0.5625 1
1892 1 1 1 0.551671732522796 0.436879432624113 0.918083462132921 0.807017543859649 1 0.937402190923318 0.707386363636364 0.5625 1
1892 0 2 1 0.448328267477204 0.711711711711712 0.533724340175953 0.942392909896603 0.9359375 0.707386363636364 0.5625 1 1
1893 0 1 1 0.437209302325581 0.742559523809524 0.543227665706052 0.941002949852507 0.9375 0.715686274509804 0.563380281690141 1 1
1893 1 2 1 0.562790697674419 0.390839694656489 0.9296875 0.801736613603473 1 0.9375 0.715686274509804 0.563380281690141 1
1894 1 1 1 0.541791044776119 0.439606741573034 0.9296875 0.804698972099853 1 0.9375 0.710334788937409 0.5625 1
1894 0 2 1 0.458208955223881 0.737313432835821 0.542397660818713 0.941176470588235 0.9375 0.710334788937409 0.5625 1 1
1895 0 1 1 0.453453453453453 0.782674772036474 0.5355587808418 0.996884735202492 0.9328125 0.702467343976778 0.5625 1 1
1895 1 2 1 0.546546546546547 0.424242424242424 0.924265842349305 0.810419681620839 1 0.934272300469484 0.702467343976778 0.5625 1
1896 1 1 1 0.574074074074074 0.436440677966102 0.926791277258567 0.804063860667634 1 0.937402190923318 0.705882352941177 0.56269592476489 1
1896 0 2 1 0.425925925925926 0.752225519287834 0.529239766081871 0.941089837997054 0.937402190923318 0.705882352941177 0.56269592476489 0.998397435897436 1
1897 1 1 1 0.568111455108359 0.422125181950509 0.929906542056075 0.801724137931034 1 0.9375 0.719101123595506 0.5625 1
1897 0 2 1 0.431888544891641 0.74024024024024 0.516081871345029 0.941176470588235 0.9375 0.719101123595506 0.5625 1 1
1898 1 1 1 0.560675883256528 0.42463768115942 0.9375 0.807635829662261 1 0.9359375 0.704245973645681 0.563380281690141 1
1898 0 2 1 0.439324116743472 0.73780487804878 0.540656205420827 0.941089837997054 0.9359375 0.703216374269006 0.563380281690141 1 1
1899 1 1 1 0.559139784946237 0.421511627906977 0.929906542056075 0.802593659942363 1 0.9375 0.702781844802343 0.5625 1
1899 0 2 1 0.440860215053763 0.734567901234568 0.518895348837209 0.941176470588235 0.9375 0.702781844802343 0.5625 1 1
1900 1 1 1 0.560862865947612 0.422799422799423 0.9328125 0.805194805194805 1 0.9375 0.716502115655853 0.5625 1
1900 0 2 1 0.437596302003082 0.730232558139535 0.53768115942029 0.941176470588235 0.9375 0.715492957746479 0.5625 1 1
1901 1 1 1 0.555555555555556 0.432624113475177 0.9328125 0.809941520467836 1 0.9375 0.695778748180495 0.5625 1
1901 0 2 1 0.444444444444444 0.726574500768049 0.534206695778748 0.941176470588235 0.9375 0.694767441860465 0.5625 1 1
1902 1 1 1 0.561919504643963 0.424242424242424 0.93125 0.800865800865801 1 0.9375 0.710826210826211 0.561815336463224 1
1902 0 2 1 0.438080495356037 0.741248097412481 0.536796536796537 0.941089837997054 0.9375 0.710826210826211 0.561815336463224 1 1
1903 1 1 1 0.546003016591252 0.43 0.927018633540373 0.813782991202346 1 0.9375 0.705965909090909 0.5625 1
1903 0 2 1 0.453996983408748 0.728813559322034 0.539027982326951 0.941176470588235 0.9375 0.705965909090909 0.5625 1 1
1904 1 1 1 0.544227886056971 0.435643564356436 0.928348909657321 0.799709724238026 1 0.9375 0.716083916083916 0.561815336463224 1
1904 0 2 1 0.455772113943028 0.714918759231906 0.540229885057471 0.942562592047128 0.9375 0.716083916083916 0.5609375 1 1
1905 1 1 1 0.552833078101072 0.415204678362573 0.93125 0.802308802308802 1 0.9375 0.714285714285714 0.5625 1
1905 0 2 1 0.447166921898928 0.734883720930233 0.53735632183908 0.941089837997054 0.9375 0.714285714285714 0.5625 1 1
1906 1 1 1 0.559322033898305 0.430813124108417 0.932917316692668 0.81057268722467 1 0.9375 0.703812316715543 0.565149136577708 1
